listing_url,host_url,host_name
https://www.airbnb.com/rooms/26666083,/users/show/59794802,Leila Suelen User Profile
https://www.airbnb.com/rooms/31380957,/users/show/134776344,Jack User Profile
https://www.airbnb.com/rooms/15023276,/users/show/16584100,Jeff User Profile
https://www.airbnb.com/rooms/31024912,/users/show/231729096,Bryan User Profile
https://www.airbnb.com/rooms/450648,/users/show/2204693,Dl User Profile
https://www.airbnb.com/rooms/6359332,/users/show/33127842,Kari User Profile
https://www.airbnb.com/rooms/165952,/users/show/791089,Conrad User Profile
https://www.airbnb.com/rooms/15942308,/users/show/57387860,Freehand User Profile
https://www.airbnb.com/rooms/102571156,,
https://www.airbnb.com/rooms/15950510,/users/show/57387860,Freehand User Profile
https://www.airbnb.com/rooms/25633871,/users/show/30675186,Andrew User Profile
https://www.airbnb.com/rooms/14885789,/users/show/93362933,Andrew User Profile
https://www.airbnb.com/rooms/12252435,/users/show/5961606,David User Profile
https://www.airbnb.com/rooms/23521618,/users/show/175449518,Benjamin User Profile
https://www.airbnb.com/rooms/100047732,,
https://www.airbnb.com/rooms/3302759,/users/show/16680094,Shana & Mike User Profile
https://www.airbnb.com/rooms/plus/15289972,/users/show/97333879,Kelly User Profile
